time,FX.FLOWS.EMERGING.FXF_ALL.FXF_ALL.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ALL.FXF_ALL.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ALL.FXF_ALL.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ALL.FXF_ALL.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.FXF_ALL.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.FXF_ALL.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.FXF_ALL.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.FXF_ALL.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.CNH.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.CNH.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.CNH.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.CNH.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.HKD.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.HKD.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.HKD.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.HKD.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.IDR.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.IDR.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.IDR.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.IDR.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.INR.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.INR.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.INR.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.INR.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.KRW.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.KRW.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.KRW.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.KRW.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.MYR.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.MYR.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.MYR.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.MYR.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.PHP.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.PHP.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.PHP.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.PHP.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.SGD.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.SGD.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.SGD.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.SGD.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.THB.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.THB.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.THB.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.THB.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.TWD.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.TWD.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.TWD.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_ASIA.TWD.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.FXF_ALL.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.FXF_ALL.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.FXF_ALL.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.FXF_ALL.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.CZK.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.CZK.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.CZK.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.CZK.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.HUF.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.HUF.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.HUF.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.HUF.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ILS.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ILS.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ILS.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ILS.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.PLN.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.PLN.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.PLN.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.PLN.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RON.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RON.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RON.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RON.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RUB.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RUB.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RUB.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.RUB.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.TRY.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.TRY.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.TRY.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.TRY.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ZAR.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ZAR.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ZAR.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_CEEMEA.ZAR.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.FXF_ALL.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.FXF_ALL.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.FXF_ALL.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.FXF_ALL.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.ARS.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.ARS.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.ARS.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.ARS.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.BRL.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.BRL.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.BRL.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.BRL.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.CLP.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.CLP.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.CLP.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.CLP.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.COP.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.COP.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.COP.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.COP.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.MXN.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.MXN.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.MXN.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.MXN.FXF_RM.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.PEN.FXF_BANK.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.PEN.FXF_CORP.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.PEN.FXF_LEV.NET_INDEX,FX.FLOWS.EMERGING.FXF_LATAM.PEN.FXF_RM.NET_INDEX
2018-05-11,2.3272,-0.966249,-0.409188,-0.871903,1.18141,0.027036,0.232599,2.87212,4.00425,2.68684,6.21504,7.2504,5.15134,-1.48862,-4.13373,-2.34923,-0.2361,-0.257161,-0.792267,-18.9652,-0.491917,-2.19247,1.17021,-5.98122,-0.789638,-0.46371,-1.29775,8.64249,,,,,15.8975,-4.35608,-3.83525,-5.28354,5.26305,2.90169,-4.47401,11.634,-3.27123,5.22443,4.25185,-2.08529,-0.21455,-0.025503,3.7868,-3.07208,4.68376,-5.05525,-4.84724,-3.54089,3.30534,-7.32958,6.89494,-8.13209,1.82249,1.02159,-18.9631,-4.04812,-3.48457,-2.36408,0.41637,2.63777,4.34474,-3.43224,-0.618054,-2.58152,6.00618,-8.85496,2.17421,-0.998894,-1.58009,-5.29963,1.26961,-2.86245,9.98537,-2.06553,-4.42578,-7.33246,4.86364,-5.17013,-7.74535,3.55994,3.21548,-0.132019,1.45694,-6.65149,7.65345,-0.222308,-1.36574,-12.2697,3.75255,-2.59045,4.75198,-12.9538,-4.53911,-0.38088,6.97981,-5.85326,-0.183195,-2.70797,-0.410247,-19.7022,-6.48114,3.21895,-0.264169,-6.96584,15.6079,-1.57837,-1.79721,11.5058
2018-05-14,0.306384,-1.58023,1.74537,2.703,0.944374,-0.982402,2.63513,1.58157,-1.95887,-3.80693,-1.72415,3.07809,1.20681,0.293992,1.8701,-4.25087,0.643161,-4.74867,-4.09309,4.07783,-0.886684,-2.99306,2.93861,-5.6429,-0.82691,0.784657,4.33009,8.6702,-4.48191,-1.52495,,-11.8875,,0.007772,0.599645,5.3127,7.09894,2.98573,4.54808,4.60454,7.56947,-0.859795,0.551862,-5.30801,-1.27373,-0.072964,4.18856,-18.543,1.31063,-4.20031,-1.37261,1.76948,5.03303,-14.0038,-0.956746,4.76874,3.30863,1.93383,-4.602,11.3682,11.0994,-8.16392,-11.1405,0.409903,2.77906,-2.37249,0.216147,-1.38062,7.50667,-15.6303,,5.82866,-6.21956,0.366997,2.03773,4.0419,6.42945,-0.585977,0.310513,-0.660848,-4.05663,-4.53508,-5.44273,-5.741,-1.70682,-1.04503,2.35,5.93447,7.74995,-17.0009,2.32573,13.125,3.94321,0.56491,6.87286,2.26436,-8.14451,,2.66342,23.2187,,,,-0.035202,-3.41991,0.408404,0.937754,-0.066438,-30.9543,-1.97094,,11.5078
2018-05-15,2.08563,1.43281,0.654202,-2.47839,3.37378,1.9809,0.127022,0.28776,-2.56757,0.307867,9.10596,3.59585,8.45404,-0.749809,0.758085,14.1278,-0.472719,0.234267,-3.18648,1.75679,0.862675,0.64438,-2.08312,16.996,2.33133,3.04952,4.49215,-2.21443,18.8799,1.57076,,-11.8875,0.895931,4.02338,5.35419,-14.1198,-1.15765,8.35291,-16.6563,-11.7009,9.13988,-2.0596,2.70462,-8.08806,1.72996,1.84753,3.77931,-1.64651,2.70982,-0.757629,-3.2216,-3.77563,3.00708,9.45792,4.77091,8.78248,8.90839,-0.210019,-20.3682,-11.7371,-11.3225,20.2117,-11.3622,7.40571,5.90835,-1.4913,-5.71771,-15.7652,-0.768348,15.6303,,1.60528,5.80001,-10.5104,2.80205,-2.64912,5.08329,-0.673176,8.71503,-7.10858,6.20859,-5.66317,-15.0707,-0.026625,-0.821906,2.03468,4.61974,-7.44163,6.25848,-4.90464,6.14339,-13.125,4.01999,3.50539,6.87286,-12.3327,4.13721,1.65379,-1.86635,5.81832,-9.9751,5.62792,0.650927,-12.8854,-3.7369,0.392524,-1.19371,-3.04532,-5.01731,-1.12413,-1.66169,0.558164
2018-05-16,-0.076392,0.861085,-0.996863,-5.32157,-0.117905,0.806595,-1.48489,-8.36468,-3.22972,-0.038697,0.105312,-0.299115,1.97967,-0.459331,-1.86596,-19.8125,-0.443734,-0.362354,1.10545,-13.3056,-0.811881,0.935573,3.7419,4.33993,1.23068,-3.29218,-5.37176,-17.3414,1.78578,20.4645,,-7.85258,-4.35783,-3.89917,1.17377,1.38193,-1.55864,6.33713,-3.28808,-1.30232,5.61603,10.6638,-5.34933,-12.5133,1.80013,1.84753,-1.68245,-20.8106,-2.10053,1.50162,1.56873,-3.62504,-0.828994,-4.21915,-12.6081,6.87034,-3.27912,4.42154,-1.9514,-12.1444,-4.17811,4.87218,5.37608,7.33727,-1.30631,10.5165,-1.82605,18.1131,10.5015,-15.707,-5.59303,-4.56242,-3.20787,-0.747068,0.215549,-17.1986,-5.64357,-0.09274,9.44078,-4.42891,6.16391,-5.85669,2.50666,-0.129679,1.47878,0.583795,-1.95721,0.586849,7.75378,16.67,0.262892,13.125,-0.794794,0.083236,-6.5876,14.1185,-6.88188,-1.63624,-2.64147,10.2213,12.67,-1.79849,-1.96516,-15.3489,-1.66172,-0.606845,2.04894,-6.57779,-2.4664,-0.53416,-0.297385,-9.34416
2018-05-17,1.05472,-0.971818,0.355097,1.0564,0.07819,0.225451,2.75522,3.2215,0.567857,-4.459,2.84215,6.23926,2.69376,1.05625,2.32616,-1.75591,3.38047,2.15314,7.02608,-10.2571,0.5651,0.734872,6.9615,16.996,-3.06759,-1.62681,0.936804,-8.06344,6.60252,5.94327,,-8.50791,5.07172,0.625874,0.637909,12.3706,-2.79642,6.00361,-6.89269,-1.35801,-0.279143,2.29883,-1.06513,-9.08893,1.02349,,8.83541,4.71106,-1.02477,-2.70591,-2.64657,-2.38465,3.9024,-16.9865,3.08292,-8.41896,-1.41848,-5.82756,10.9322,0.794138,-7.45453,4.00266,-0.908262,-2.10749,-4.90097,-10.5165,-10.952,-3.41504,-3.62789,-0.779962,,2.4276,-3.093,-2.66385,-0.827465,3.49432,1.59596,1.41393,-4.55344,-4.87174,2.57646,-1.22843,-6.31801,-8.39906,4.65021,-2.22655,-2.30557,-0.744473,7.95677,-10.1251,0.851159,-1.92418,3.91376,-5.93626,-6.9696,-0.237878,8.2766,-0.362621,-3.51529,2.27268,6.24621,-4.74513,-4.71932,-0.676219,-0.234415,1.71953,-1.65051,-1.56985,-1.83703,2.84909,1.81597,-0.833581
2018-05-18,2.03982,-0.034137,-3.31149,-4.24021,0.468954,0.244928,-2.06903,-4.84391,-4.98009,4.16432,-11.879,-2.93435,0.943997,-0.379542,-0.029603,-5.05112,1.30418,1.33581,5.0527,-13.9752,0.642135,-2.56969,-3.85029,-4.30154,-2.95493,-2.66896,1.43811,-3.29645,18.8799,1.41059,,-11.933,-0.135146,-4.43589,-1.40304,-4.88261,-1.05983,5.26599,-4.12798,2.84073,1.11706,3.00571,-0.976878,-7.03288,0.297556,0.319343,-0.233937,-4.56849,6.65665,-1.17804,-7.49019,-6.99337,-3.97849,-6.97853,0.426057,10.8927,5.41959,-4.0086,-19.5277,-8.81642,0.045462,-0.43532,0.259177,0.344825,4.51875,-5.09253,-8.90965,3.64662,4.3345,11.4346,,-0.935632,7.62412,-2.0851,0.604348,-0.747297,6.34153,-0.536214,9.81466,-0.479526,3.79121,0.262443,-15.0707,-7.34383,2.0228,0.229238,1.34629,-1.36946,-7.95677,-6.35582,2.88188,2.56509,0.075028,-4.55498,6.9696,8.08604,8.2766,1.16875,-5.20776,14.4664,12.67,-0.891021,-0.35277,-15.3857,-3.16462,5.17209,-3.80888,-10.55,4.12562,-6.06455,,11.359
2018-05-21,-0.416642,2.29366,0.136975,1.8397,0.811942,1.69866,-1.75681,1.24251,-4.3638,0.715716,-1.02633,-4.36796,-3.53256,0.520009,-2.17527,3.11858,-3.49634,-1.79476,8.44956,2.87374,-0.090396,-2.31104,-11.5452,7.9045,-1.57593,4.68403,2.27402,10.7353,19.8075,-4.627,,-11.933,14.2987,3.08761,0.376386,-1.217,2.66602,4.83445,-2.04508,-8.17641,9.04129,8.65034,-1.6479,-10.7283,1.66684,,-8.83541,-8.108,-2.04513,5.24681,5.2934,-0.017714,-2.01834,2.90917,-1.02881,-0.110667,0.162046,1.32593,3.81343,0.374266,-10.3423,15.282,11.1405,6.03232,0.258139,2.34515,-8.77195,18.1596,10.6297,-12.6635,-1.14783,2.77397,-4.38966,3.06199,1.53831,-0.43985,0.599765,0.762779,-3.01097,-7.47287,10.3062,-2.21229,15.0707,1.8552,-1.75859,1.1507,0.237847,4.55685,-1.26435,-3.86537,0.330333,13.125,-3.75255,3.96558,-5.85982,15.0244,,,-4.01475,-10.7789,0.863624,0.159225,4.68271,13.4446,-5.09457,0.696873,6.68531,-4.77039,17.4131,5.49349,0.420137,-2.35454
2018-05-22,-1.55785,0.552051,0.060594,5.26219,0.036309,-0.187708,1.4748,4.698,-4.09377,-0.88434,-3.66504,1.38987,0.496075,0.011416,-0.112245,-9.45997,-1.00626,-4.01232,7.95095,10.3241,2.58803,0.704215,9.79895,5.73192,0.078333,0.447861,0.214114,-1.29261,-2.95256,15.2904,,-2.28175,-2.868,-7.14653,8.06387,5.67152,0.730276,-0.401905,-11.418,11.7009,9.71359,-7.78627,3.01907,3.01934,-0.843098,,1.0106,28.3392,-3.0005,1.13642,1.85835,0.31555,5.45772,9.63284,-6.5504,-8.28794,2.31709,2.7012,-4.94469,-12.3591,-5.13672,3.44348,-1.09981,7.22437,1.75457,1.53227,-5.57818,-14.6024,4.85451,-4.56173,,-2.16452,-1.16703,-3.98895,3.19355,-1.35098,-6.57936,0.658617,9.81466,-1.24126,-7.25512,-0.571082,-2.62963,5.15456,-3.88284,1.67688,-4.11117,10.5116,7.95677,-3.571,-0.884685,12.2985,-2.37362,-1.32565,-7.28744,16.3596,2.19582,,-10.9956,-0.429184,-6.3681,6.99457,-0.934511,20.9201,-5.05387,5.17209,-2.65638,-2.86953,-20.8176,-5.87226,-0.91704,4.5032
2018-05-23,-1.78971,-0.979694,1.03223,-6.18888,-1.49538,2.01641,1.36301,-8.13595,-3.45634,-0.074073,-4.92115,2.59153,2.22903,-2.95277,0.363892,11.1678,-3.48015,-4.94576,8.44956,-18.6674,-2.60115,0.768476,-8.17498,-17.079,-1.95919,-0.206741,7.33568,8.95121,18.8799,1.27428,,-8.44848,-8.04601,-1.93817,-1.43139,-1.47114,-6.02014,4.34896,10.0877,4.96636,-2.99233,-6.09308,3.67494,-0.78186,-1.9754,1.84753,2.27862,-18.405,-3.14849,-4.82857,-2.56531,6.80235,5.25372,6.95873,-12.6181,5.42568,6.88949,-8.20059,-17.1804,-8.31609,6.7049,-1.09405,-8.78164,1.57067,-0.47203,0.973179,3.93086,-5.2807,-8.35574,16.7768,,-4.16737,1.73296,-9.58766,-1.13696,-10.4317,-10.356,-1.21128,2.47492,7.6061,-1.55563,-1.01689,0.79348,16.8033,-1.54861,-4.33829,3.06547,-5.23438,-7.95677,-0.149653,-2.56064,-4.34417,-4.01999,-9.85953,-0.621335,0.490868,-0.189387,,8.01023,5.42377,12.5678,-5.96156,4.68271,8.22543,2.62267,-0.375811,5.41451,-10.0008,-0.544422,-4.33984,,-0.772722
2018-05-24,0.458986,-1.20131,-2.0213,-3.1685,2.42032,-2.49164,-1.34618,-7.19234,1.82463,-4.75322,-11.4374,1.4804,6.77734,1.08916,-2.39449,-2.81292,0.740656,1.62385,-3.36608,-0.970797,0.486992,0.577795,5.39545,-17.1665,0.562236,-3.1993,1.37495,0.973033,2.93539,15.3007,,-3.07732,15.8394,-3.88579,7.77974,1.23947,0.621437,2.03912,-2.87717,-4.95399,-1.2799,2.0856,-7.45408,13.7526,,,1.58426,-3.52837,-6.02271,1.22621,-2.34927,-1.90769,-5.45772,1.07679,2.05353,2.19663,-4.16769,-1.97726,-20.6399,-12.3591,-7.65606,19.6817,8.21443,7.22437,0.267052,-4.80011,-11.7849,-5.76597,-5.61105,16.9882,,-12.8559,-0.580936,-4.67392,-1.43618,-4.26205,-10.3792,0.166634,9.87052,7.6061,-3.29784,-1.84964,-10.2859,-10.5063,1.26787,-0.483454,-3.35952,3.74298,3.69794,-1.74902,,0.087044,-4.01999,2.91364,-0.448444,5.14207,9.24549,,-3.72271,-2.79409,-11.0826,4.26098,-4.42281,11.1807,-1.36478,-2.21712,-2.35771,0.988227,27.8716,-3.2392,-1.67029,-0.370043
2018-05-25,1.3299,1.65964,-2.01088,1.39235,0.587908,2.03863,0.203663,2.63626,3.68879,-0.84691,-3.6489,1.77152,1.24448,3.12506,-0.620606,0.686129,1.18385,-4.65734,-0.076478,31.9848,0.092178,0.890377,11.0791,1.58167,-2.16965,2.27534,-1.3901,0.793314,10.2288,8.13032,,-10.5583,-1.73419,-3.91181,-1.61711,0.262388,-2.46118,0.590486,-3.69729,-1.46402,0.771007,-7.26195,8.18492,-0.848249,0.209545,-0.493414,-4.92362,-1.13582,5.28781,-1.50145,-6.70497,-2.21193,5.45772,-0.172234,-3.1984,-14.3062,0.083106,-2.71875,-1.82034,0.272394,1.70903,-0.984476,-0.498885,-0.064401,2.56345,6.18971,-3.29169,-5.7964,6.20065,11.1551,,1.0568,7.00485,-3.25546,-3.37731,-1.64074,-2.3817,-1.28659,-4.62717,4.13806,1.86227,-1.64696,11.9441,-10.1916,-0.333133,3.35076,-3.30175,1.61192,,,,,-4.0597,7.78135,-3.61422,12.4886,-0.032926,,0.189906,-3.84499,5.36897,-5.50079,-4.71932,0.201319,-4.44275,5.02491,-1.50955,-5.31316,33.1042,-3.09117,,2.18127
2018-05-28,0.010722,0.672996,0.255483,2.50932,0.241156,0.441322,-0.106491,2.51281,-0.612349,1.30426,-1.69141,2.04163,5.49477,-2.32706,-2.58469,3.89705,1.2471,6.45943,4.2378,25.3498,0.949632,-2.8472,7.41903,3.9663,-2.61125,0.358001,1.46653,1.09771,20.1803,-0.488535,,-10.4256,3.84725,3.96017,6.98223,6.47427,-8.38926,3.20762,-3.13059,0.01009,5.82457,0.611083,3.22597,11.6291,-0.743909,,-6.46657,-2.31059,-1.82347,2.08384,0.689624,6.22884,1.61789,1.99986,-2.27558,2.97328,-1.18569,3.05476,-1.50959,1.69377,-11.4657,0.42923,3.97164,-0.0111,1.45234,3.11705,-1.85245,-1.02426,9.04725,3.83618,,-0.083922,-1.41232,0.304884,-1.51235,1.69531,-2.91689,1.93057,0.334787,7.6061,-0.571148,-0.046469,5.67717,3.16333,0.880813,0.002361,0.606026,0.019447,6.07955,-4.31268,,-0.078482,0.481057,-1.68602,2.16912,,,,,,-1.14201,-2.22226,,0.096399,0.259286,1.4491,0.417325,0.046685,-3.45521,-3.64189,,-0.004857
2018-05-29,0.06089,0.622342,-0.843992,0.861801,-0.623808,3.10962,0.342219,0.818427,1.69018,4.7514,-1.10234,4.35776,5.07088,-0.31369,0.367366,-16.9879,,,1.27624,,-2.60115,-0.2484,-6.70883,-5.09662,0.154318,1.79957,4.18704,14.6598,,,,,4.90438,2.77368,,-8.28187,-8.38926,0.592834,2.51068,-5.52379,0.170603,0.501643,-3.33833,-0.208907,1.99759,1.84753,0.45763,3.88155,0.010781,-0.075001,-3.9718,-9.24672,-4.88424,15.2081,-12.6081,6.59993,4.07324,-5.05008,-20.5531,4.99813,-11.8543,19.6817,1.2278,-3.91042,5.75017,3.60512,-6.15546,-17.5414,10.7423,17.872,-2.09294,-1.83346,-4.05099,-10.6066,0.122275,0.938383,0.3169,-1.32749,2.92387,7.74931,6.31629,-0.19036,-14.5327,-16.832,1.50474,-4.48543,-1.06509,8.42076,8.10704,-3.82528,0.070123,13.0325,-1.53614,-9.75843,-3.82242,16.3738,9.24549,1.52296,6.06233,3.4599,-0.617877,-7.92481,-4.71932,-6.23004,-2.80726,-0.449644,2.06178,-0.213212,-0.89032,-1.00348,0.514993,0.500508
2018-05-30,2.23578,0.666193,-1.00286,0.10107,0.338947,0.534546,0.200076,-1.14096,0.321814,-4.17247,11.4374,0.371236,-5.9496,2.99217,0.027174,18.4351,-1.37086,1.37096,8.56126,31.9848,-0.679162,2.75572,3.70678,-0.967639,3.45581,-1.73472,-1.597,-2.76025,20.2619,19.7278,,-12.8183,-0.736682,-1.27349,-7.46012,-14.0161,-8.43687,-2.32972,-0.078983,-10.6488,1.07628,-7.31921,-3.47224,5.99353,0.810508,0.837172,-1.77403,3.60071,2.21486,-2.41707,1.91174,4.06742,6.05503,-9.85048,-8.85109,8.5236,-6.85836,-2.01273,20.5531,0.867172,-1.84054,15.392,2.32427,-2.88211,5.75017,-5.39001,-15.767,18.1131,-1.54106,-7.76486,-3.51581,-6.21657,4.94422,-7.16225,2.44664,-3.89726,-1.43998,-0.849535,3.54459,7.45445,3.9557,1.13043,5.14585,3.08282,6.33819,3.27601,-5.69682,-0.291275,8.11186,2.38155,,0.491536,4.2157,9.75843,-7.28744,-16.3738,,-0.008482,-6.48459,-0.05816,5.70636,-7.92481,-2.06967,12.0612,-8.64866,1.35426,-6.17069,5.78737,27.7308,-0.543468,-0.3163,0.576832
