time,FX.FLOWS.DEVELOPED.FXF_G10.FXF_ALL.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.FXF_ALL.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.FXF_ALL.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.FXF_ALL.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.USD.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.USD.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.USD.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.USD.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.EUR.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.EUR.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.EUR.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.EUR.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.AUD.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.AUD.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.AUD.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.AUD.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CAD.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CAD.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CAD.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CAD.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CHF.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CHF.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CHF.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.CHF.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.GBP.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.GBP.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.GBP.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.GBP.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.JPY.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.JPY.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.JPY.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.JPY.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NOK.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NOK.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NOK.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NOK.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NZD.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NZD.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NZD.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.NZD.FXF_RM.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.SEK.FXF_BANK.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.SEK.FXF_CORP.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.SEK.FXF_LEV.NET_INDEX,FX.FLOWS.DEVELOPED.FXF_G10.SEK.FXF_RM.NET_INDEX
2012-01-12,-0.467863,-6.53989,4.44599,18.1363,0.443322,-0.594413,-1.32688,-1.38031,0.471583,1.86569,1.85222,-2.20002,-0.598493,-0.005385,3.36771,2.42451,-4.67109,-1.94399,5.92873,-0.84729,3.1067,-0.033143,-5.50181,1.70322,3.97916,-2.74075,-2.73218,6.58748,0.206065,1.68185,-0.573901,3.38204,3.42629,-0.701221,0.420218,-6.15528,-6.59637,0.267755,1.43076,0.896497,-0.235026,-4.33629,1.58112,13.7254
2012-01-13,3.31618,-11.0375,7.30424,9.95739,-0.965597,-0.338714,0.322327,-1.52466,2.22562,2.10335,-2.1143,2.68061,-1.25142,0.741322,1.72505,1.52191,0.551592,-4.9178,1.23793,-2.33875,-0.88083,-2.71533,2.13004,-1.43183,1.5227,0.680098,1.50536,-2.26809,-1.63569,-1.19104,2.22783,-1.1771,2.88801,-4.47343,-1.30233,2.95582,0.240291,-0.149521,4.1657,6.06866,0.621509,-0.776427,-2.59336,5.47082
2012-01-16,1.98302,2.00103,5.20125,2.74927,0.135651,-0.481172,-1.26089,-1.2122,0.346302,-1.54205,1.08939,0.607815,1.9862,-1.17001,1.94458,0.808876,-2.03849,0.143472,1.04583,0.578543,0.877834,3.75388,-2.93069,-1.20518,0.155783,0.724455,0.827275,0.227205,-0.476778,0.837282,-0.234352,-0.621744,1.08873,-1.20278,1.16219,-1.27279,-0.4321,0.523635,2.20862,0.782007,0.339889,0.414321,1.34929,4.05674
2012-01-17,7.94227,-15.1621,-5.26541,-1.05892,0.008946,0.466867,-0.571054,0.572392,-0.858696,-0.012535,0.835466,2.19483,-0.385519,0.153537,2.36986,-0.99784,-3.1101,-0.893565,-2.02524,-3.43608,0.422197,-0.83,0.706831,-0.88672,-0.765243,-1.89124,-0.270906,-1.02574,3.98201,-0.020987,-0.772473,0.094265,1.44932,-3.00584,0.106858,-8.58196,2.36013,-1.79462,-5.37762,0.270367,4.83922,-7.33369,-0.267134,10.7376
2012-01-18,-1.48671,-3.7762,20.4594,1.02899,0.920563,-0.495737,-0.516604,-0.193863,0.185223,-0.649038,-0.076859,-1.6526,0.279333,1.01753,-1.17208,3.69952,-0.566924,-2.52696,2.62912,-0.119987,4.03866,0.590965,-1.23539,-0.622941,2.31693,0.380887,4.76602,4.51263,-1.53122,2.41,0.95189,0.272673,-4.7328,-1.06047,2.78685,2.59875,-5.16484,-1.89607,6.28091,0.992416,2.76836,-1.54731,6.04557,-8.45761
2012-01-19,1.6732,-7.22622,9.09648,-11.3288,-0.477647,0.181426,-0.736105,0.288334,-2.39706,0.587561,0.31638,0.458913,1.42861,-0.224686,1.38615,0.606631,0.012106,-4.9178,3.81005,-9.66389,-2.46404,1.1285,0.353367,-6.5471,1.67133,-2.07935,-3.33259,-2.08073,3.54623,2.41,0.423808,4.77284,2.99925,-0.182325,-0.827035,4.62746,3.13683,-0.199616,-1.10701,-0.836985,-5.78241,-3.92993,8.80947,-2.95428
2012-01-20,-2.30749,0.792783,20.3982,7.09709,0.328088,-1.41183,-0.03716,-0.640859,0.284262,2.10335,-0.889689,-1.5525,1.54743,-0.348905,-2.28041,3.08081,-2.20953,-1.78805,-0.088877,-9.13707,-0.661935,-2.25254,3.42854,4.01738,-0.061101,-0.790924,4.76602,1.62437,-1.01252,1.38759,-1.54381,0.6664,-1.80863,0.948097,3.54004,8.58196,0.663339,-1.2908,10.0144,-1.71838,0.62311,4.2368,3.48907,2.17498
2012-01-23,8.55347,-1.73917,8.39254,-5.5835,-1.17726,-1.54416,-1.44656,-0.127005,1.83841,0.649151,1.95382,2.49618,-0.439966,0.001576,-3.16326,0.314037,0.19023,-1.74045,1.93332,4.02211,4.27886,0.114872,-5.41825,-3.55886,-0.011291,0.449168,-0.482929,-6.58748,-0.400732,2.41,0.624517,-1.45179,-3.3993,-1.64717,-1.064,8.58196,0.700178,-1.77134,6.6464,-3.56991,6.97434,1.33918,8.80947,-5.70275
2012-01-24,12.8314,3.89243,5.21543,2.17796,-1.71796,0.859617,2.31027,-0.535928,0.837867,-1.65561,-0.079904,0.424479,2.05141,-0.053906,-1.22671,-2.6836,0.050763,-3.91814,-2.52054,8.1018,4.27886,2.31339,-5.50181,4.43259,1.71733,3.42989,-1.483,1.38509,4.5585,1.46096,-4.02424,4.06126,1.97897,0.883188,-0.495362,-0.982859,-4.22284,-1.19044,9.42726,-2.23821,3.29845,1.76347,8.80947,-9.78667
2012-01-25,3.77432,-3.73377,12.0638,-0.076657,0.236161,-0.94508,-2.20162,-1.06678,0.141962,0.852558,1.6487,3.16223,-3.65167,-1.25117,5.97857,1.31833,1.60156,-4.63236,1.4345,4.37628,-1.94035,-0.583571,2.18449,-8.83044,0.209358,-1.41524,1.1299,3.33293,-0.243059,2.41,-2.2245,-0.99024,-0.358919,-0.368991,2.24207,8.58196,0.80493,0.839483,-2.66042,3.77376,6.97434,1.36061,4.53206,-13.7347
2012-01-26,-0.792195,-2.48309,8.19333,6.80216,0.769862,-0.261825,-1.04704,-1.81434,0.713253,0.932405,1.56625,1.2227,-1.33499,-0.453466,-1.26754,-0.940135,-3.31198,-0.192121,-4.92956,0.057797,-0.101275,1.32913,2.07629,1.50985,1.67915,-2.76492,-0.623679,4.74735,-0.855447,2.41,2.88909,-2.25733,0.300758,-1.59895,6.61437,4.39211,-0.490169,0.590189,3.39164,1.50643,1.83864,-2.47352,-0.476484,-1.62227
2012-01-27,2.56513,-0.766366,15.2531,-0.398306,0.333064,1.76532,-0.065858,-1.23454,1.55433,-0.86666,-1.07274,-0.829001,-1.19838,-0.132237,-0.730622,3.04189,-3.99757,0.953673,2.06583,7.0312,-1.97764,3.74469,4.19867,6.23677,-2.46275,-3.42989,1.1336,5.52099,-3.14529,-2.37517,-0.080839,-3.45979,5.37984,-1.88984,-2.68522,5.87122,2.32975,-1.89607,3.68081,-8.81014,5.74977,3.35982,8.80947,-13.7669
2012-01-30,-2.20272,-0.268998,27.7792,8.91166,-1.64809,0.285029,0.518078,-0.232666,2.94287,0.757093,-2.01344,-0.116392,4.72949,1.52589,-2.08379,1.71573,-2.15826,-2.30483,2.67558,9.45355,-4.27886,-0.03759,-0.556655,2.65115,-2.22942,-0.82741,1.18665,6.58748,-3.10199,-2.28157,2.16904,-4.77284,-0.28572,0.185536,7.05988,8.58196,-1.88218,0.879479,10.0144,-1.1894,5.70945,1.54937,8.80947,-13.7669
2012-01-31,-6.90303,3.38428,-3.45398,5.98865,0.637838,-0.252308,-1.35429,-1.11401,1.83616,0.054708,2.5897,-3.93402,0.993663,0.05405,-0.522212,5.3528,-1.8525,0.225579,6.18324,0.414408,-4.27886,0.183782,-5.50181,-7.65426,0.895991,2.36908,1.54722,-3.79652,-4.5585,1.14769,0.241566,4.77284,1.34349,-3.50408,1.07125,-0.396138,-1.30018,-1.17817,-2.50876,9.53288,-0.620134,4.28394,-5.19989,2.81067
2012-02-01,-5.30746,-7.80907,28.3324,14.1615,0.789779,-0.019852,-2.09861,-2.42005,0.641574,-0.622015,0.814761,-1.31134,1.78082,-1.52244,0.738476,-0.079532,-1.17661,-4.51571,7.36319,2.83765,-0.895083,-0.407707,-5.23251,-8.83044,2.65103,-0.436688,1.92174,0.978051,-4.5585,1.51998,0.045182,4.77284,3.24479,-0.907234,7.05988,5.06513,-4.88457,1.89607,10.0144,-0.617719,-2.90068,-2.79347,7.70584,13.7669
2012-02-02,-0.236016,-9.95501,-9.64739,10.1676,0.919533,1.23132,-0.647985,1.25303,-1.05168,-0.884891,0.367658,-3.93402,1.49496,-0.190651,0.163074,-4.19531,-0.679923,-1.49376,-3.62556,-1.43883,-0.292438,-3.51741,-5.50181,0.338063,1.86951,-1.77125,1.61944,0.678326,0.321505,-0.438607,0.624952,1.01119,1.87596,-1.18511,-7.05988,1.25109,-7.09158,0.025353,0.495768,1.43712,2.39813,-1.73001,3.91695,13.7669
2012-02-03,1.36615,-9.51956,-9.68298,17.6324,-0.891669,-0.017616,0.75943,-1.80757,0.891111,-0.243141,-0.545798,2.76958,0.521061,0.475433,4.28538,-0.238305,-0.058724,-4.9178,-2.4544,9.04768,1.50258,-0.305073,-4.93059,-3.24859,4.10122,-0.778596,-2.43508,0.33438,-0.140361,0.277658,-3.3147,-3.3232,-2.78885,-3.74251,-0.449762,0.831168,-5.07654,-0.567447,-0.837999,4.2883,3.30632,0.299537,0.240543,8.97893
2012-02-06,-1.19764,-4.52164,0.2438,11.7927,-1.59257,-0.002256,0.399655,-1.25219,2.64288,0.801435,-0.601748,-0.059914,-1.99864,0.756869,1.51261,-1.95998,3.51687,-1.33045,-1.19677,1.63545,3.46332,1.79418,1.76046,-6.87523,1.90906,0.213813,-0.066693,0.403115,-0.792254,-0.816008,-0.567495,-2.61407,-5.37984,-3.78602,-3.04254,4.57882,-1.20082,-0.055699,8.08674,4.16977,-1.76566,-2.09751,-6.04042,13.7669
2012-02-07,3.92685,2.49199,2.4034,-5.03614,-0.859803,-0.410145,0.519292,-0.599743,0.516908,0.127966,0.36688,1.57597,-0.930533,-1.27329,-2.76033,-4.05079,0.207951,1.87514,0.282777,-1.1401,-2.21601,0.698424,-1.37931,0.33507,0.959935,0.030776,-2.96578,-5.18667,4.5585,1.82923,-2.94329,1.49608,-2.01409,-0.946052,1.86472,0.957461,-0.334419,-0.848971,7.27718,2.85608,4.03841,1.40892,2.14127,-1.27949
2012-02-08,2.78087,-8.23609,0.546615,2.02335,-2.04444,-0.089164,0.232531,-2.48095,2.94287,-0.136522,3.23897,2.62015,-2.59875,-1.35503,-0.080366,5.80574,-2.03236,-2.0458,-1.5874,-5.52683,-1.25934,0.692708,-5.50181,-0.13375,-0.09521,1.45365,-2.06682,-2.89855,3.77456,-0.786489,-1.47343,-3.72502,0.858534,-1.9261,0.955533,-8.58196,2.19711,-0.282308,7.38937,3.17763,1.0379,-3.76103,-0.559976,13.7669
2012-02-09,-3.92929,9.94117,-4.98012,-2.13387,-0.427951,0.163079,1.87564,-0.326974,0.526643,0.194273,-1.12611,-1.29537,-0.523571,-0.255379,2.43339,-1.13095,2.39586,0.262055,-1.965,-5.4886,1.25756,0.65819,-5.50181,-3.30744,0.848429,-3.42989,1.27159,5.19282,2.98028,0.803334,1.30812,-0.871335,1.71531,4.36295,-2.76553,0.541286,-7.09158,1.89607,4.63148,9.53288,-5.61027,5.28649,-5.14189,-4.98018
2012-02-10,-2.02106,3.6655,-15.4103,4.66176,-1.78157,-1.76532,2.02654,-2.13045,1.77329,0.861252,-1.70265,1.72304,4.72949,0.140926,-5.97857,0.606068,-1.84172,0.593734,-5.62888,2.10269,0.227601,-1.77417,3.31638,8.83044,0.038802,-1.3216,2.05279,-3.90965,-1.96982,-0.018963,0.097071,-1.36655,-5.37984,-1.64769,1.171,8.54039,-2.07643,1.26364,-1.95453,-0.431322,4.25914,7.33369,-8.80947,-9.3029
2012-02-13,-0.190018,7.25824,-3.20068,-3.68513,0.370572,-0.430312,-0.125972,-1.22966,-0.481475,0.417132,-1.01735,1.25956,-1.06594,0.822037,1.56238,5.80574,-0.090819,2.61466,-5.43652,2.9313,-1.74165,2.64933,5.50181,-5.28069,0.466013,-0.165991,0.406056,-2.52113,1.41889,-0.41001,0.482577,-1.13181,-1.28773,-2.32546,-5.87338,1.67681,4.30829,-0.301614,1.69627,-3.48596,-2.08616,4.38846,-0.396545,-1.70928
2012-02-14,3.49916,7.85323,4.68096,0.743247,-1.46952,-1.76532,1.00867,-1.21027,1.09262,-0.061408,-0.198056,0.394345,-0.360402,1.06695,5.61935,1.27965,-0.807362,4.9178,-2.20706,-0.254332,3.50934,3.75388,-0.084951,2.26541,1.88939,0.275691,-3.19487,0.865451,3.33899,2.41,-4.02424,1.00057,-5.37984,-1.9718,7.05988,8.58196,3.12378,-0.346344,-7.19886,-2.63285,-1.43783,-0.426226,7.90109,-9.5467
2012-02-15,-0.535491,-15.4998,-4.09288,20.9387,-1.26166,-0.417448,-1.21251,-0.590516,0.672917,1.22438,2.11855,-0.263142,3.01217,-1.16317,-3.41259,-5.80574,0.139334,-2.67656,-6.1794,9.66389,-0.311785,-3.42231,-0.492084,4.18906,0.488145,2.17971,-1.00274,6.42793,0.076894,1.16394,0.172388,2.6185,-0.613972,-4.47343,7.05988,2.1855,-0.823115,-0.581208,-3.90662,-1.26392,-1.91442,-7.33369,2.76225,3.77717
2012-02-16,-5.03057,5.58453,-6.67847,6.97875,-0.851331,-0.500113,0.087562,-0.29311,0.812431,-1.42659,-1.06661,-2.13501,-4.39157,0.645035,3.78654,5.65017,1.1339,3.86128,0.698422,-5.06974,-2.19609,-0.526075,-0.960702,6.52493,-2.63011,-1.1433,1.86008,0.117711,3.71945,0.572637,-3.78143,4.77284,2.77657,0.415301,-1.99816,4.70698,3.57052,0.591485,-2.47147,6.47089,-6.97434,3.09486,-2.83269,-13.7669
2012-02-17,-3.90091,3.04312,19.4826,-1.29094,0.68148,0.235519,-0.383771,-0.896307,-0.21655,0.636179,0.409216,0.745167,3.64626,-1.09417,1.25538,2.63124,0.362268,0.295084,4.77822,-0.608368,-4.27886,1.6194,4.95336,2.82531,1.03745,-3.42989,-0.513496,-4.57486,2.21027,0.782029,-4.02424,1.68,-5.37984,-2.70622,4.76575,4.63809,1.9554,-0.628503,10.0144,-4.12731,-3.91879,7.33369,-1.77221,-3.60391
2012-02-20,-0.389893,-2.60407,8.01592,-8.44454,0.445461,0.438597,-1.21748,1.31311,1.05946,-0.096122,1.66522,-0.279806,-0.837328,0.391741,0.446081,-2.58629,0.467094,-0.18001,1.43127,-2.91379,0.638627,-0.49628,-2.32855,4.69652,0.296834,0.114289,-0.267257,-0.391309,-1.56632,-0.689545,-0.153393,-2.07777,1.28547,-1.97442,4.30859,-8.58196,-1.94596,-0.453674,3.08375,-1.76558,-0.233225,0.341363,1.04768,4.14234
2012-02-21,4.71144,-8.165,-10.4283,1.39907,-0.335678,1.45592,1.36998,-1.0925,0.606865,2.10335,-1.19355,2.07588,1.82248,0.328308,-3.06368,1.78868,0.531664,-3.60085,1.08091,3.2213,0.489262,-3.22693,-0.873274,-0.313699,2.9007,-3.42989,1.24886,2.62831,-0.338854,-0.69392,-2.81178,-0.913533,2.84866,-1.89448,2.3711,-8.58196,-7.09158,-0.528136,-5.00191,3.79445,3.27792,1.32163,-3.55497,-1.20785
2012-02-22,-1.81264,4.27793,-21.6503,-7.47621,1.51479,0.208703,1.39795,-0.510716,-1.59467,0.701117,0.545867,0.855021,0.20954,-0.989457,0.854736,-5.80574,-1.0726,1.69674,-7.36319,8.6144,-0.758849,0.831228,-2.11733,3.32271,-0.422026,-0.351745,-4.42955,-4.905,-3.03533,2.00294,-0.990248,1.46938,-3.53077,-1.13887,-1.30707,2.61248,6.06038,-0.431285,-7.02378,-4.36074,0.816896,1.74856,-1.21768,-8.768
2012-02-23,-7.44235,-6.662,7.84499,0.917738,-0.16529,-0.392199,-2.31027,-2.48095,0.65961,0.747355,3.01566,2.15162,2.47036,-0.094712,1.62114,-1.47746,-0.429367,-4.9178,1.75744,-9.66389,-2.40572,0.401331,1.91035,8.46425,-1.79694,-1.24075,3.20844,0.358139,-0.498423,0.586671,2.6334,-0.53671,-0.981053,0.484109,-3.42964,3.66839,1.19058,1.89607,-2.79407,-1.27248,-5.48611,-4.13207,2.23254,1.70682
2012-02-24,6.38122,-5.01278,4.47588,13.6055,-1.53343,0.348251,-0.531077,-2.48095,-0.062801,-0.924659,0.619466,2.803,2.94185,-0.589367,0.045564,2.42411,1.10288,-1.12254,-3.17755,0.469612,1.22285,-0.112245,-1.15535,0.520508,-1.38171,-0.848288,0.48102,2.59703,-0.70922,2.41,1.78494,1.73491,5.37984,-2.218,5.36701,-2.86065,-3.03514,-1.89607,1.98466,1.78612,2.4561,-0.059858,-0.942807,6.61186
2012-02-27,-0.83416,-4.59539,-6.50654,0.989301,-0.395488,0.588441,-1.57616,-1.43105,2.94287,-0.470387,1.24287,0.914583,4.05487,0.183416,5.97857,1.74339,1.58533,1.08123,-6.741,-6.66541,-0.903652,-3.05383,0.183367,-0.070573,-0.584916,-0.24651,-1.08167,1.2749,-4.5585,0.433972,-3.46319,-3.33536,0.912378,-1.57273,0.151742,6.70648,-4.87581,-1.26499,1.6426,2.13913,0.988756,-0.274007,-2.84368,-0.286794
2012-02-28,1.50291,-5.86979,16.8775,-3.74076,1.24388,1.46908,-0.081288,-0.057616,0.294015,-1.42926,0.043148,-1.78093,-1.35214,-0.714888,4.90539,-2.40615,-2.27049,-1.21395,1.04392,-1.3528,4.27886,2.71703,0.988178,-1.37476,-1.03164,-0.958402,-1.37235,1.42508,-1.54628,-2.41,-4.02424,0.713016,-5.37984,0.118294,7.05988,-4.44912,3.44925,-0.912833,3.84323,4.77575,3.8173,-2.53486,4.47164,0.766788
2012-02-29,-0.498842,5.03827,9.01472,-17.3913,2.04444,1.76532,-0.284337,2.37876,-1.43556,-2.10335,-0.551785,-3.88592,-1.0964,-0.775959,4.22558,-2.34517,1.55703,0.220141,0.460958,-0.760138,-2.95651,1.25121,-2.88375,-8.83044,-1.84266,-0.552225,4.76602,1.21776,3.9228,2.41,1.52778,1.16491,-2.41152,-0.131013,7.05988,-1.20846,4.85147,0.049923,-6.36163,-3.21385,-3.13192,2.90422,1.05601,-1.90876
2012-03-01,7.39129,-4.72132,15.2092,5.94443,0.108239,0.63915,-1.73879,0.012023,0.182927,-0.630394,2.01866,-1.88081,1.27658,-0.526768,2.03746,5.03453,2.19507,-1.10538,-3.69771,1.73383,1.65751,-0.295692,-5.50181,-1.20927,2.01216,-0.670888,4.76602,1.43082,-0.386072,0.440798,3.54858,4.77284,-0.773664,-2.908,6.1515,0.028394,-0.652912,0.001299,0.682509,-3.76162,1.77145,0.334566,6.94281,-0.216295
2012-03-02,11.0846,-1.49672,-11.7592,-3.78121,-2.04444,-0.90136,1.23667,0.558421,2.12869,1.65519,-0.185844,-2.5578,1.11436,-0.172957,-4.90315,-1.96787,1.0706,-3.04522,-0.93343,1.25371,4.25915,0.788267,-0.397482,0.345461,3.3919,0.640698,-4.76602,6.58748,1.31003,0.388174,-0.085577,4.77284,-2.61103,-1.86876,7.05988,-5.57078,-0.113861,0.309994,-10.0144,2.20868,2.57919,0.70925,1.23013,-9.41135
2012-03-05,-7.08292,2.24535,-11.584,-6.48146,1.48526,-0.594366,-1.28297,1.75875,-0.732995,0.050076,2.77812,-0.671997,1.83288,0.412615,1.65827,-1.58993,0.490341,1.99195,-3.6685,1.65526,0.45851,0.033889,-0.879441,0.218602,-4.10122,-1.16912,2.28095,-6.58748,-1.10789,1.25371,-0.334291,-0.039859,-2.86662,-1.04428,2.30512,-1.30377,-0.684416,-0.847741,-10.0144,-0.639548,-1.85677,2.1586,-4.42679,0.718512
2012-03-06,-3.22728,-1.37176,-9.25088,-22.7381,-1.27569,-1.73971,0.900442,1.66906,1.83752,2.06058,0.220292,-2.85147,4.47206,0.609791,-5.97857,0.329271,0.632172,0.290674,1.5201,-3.49057,-3.13305,-3.16463,0.328742,-6.8055,3.8383,-2.16081,0.098616,-2.40646,-4.5585,1.56591,4.02424,1.80181,0.837573,-2.34115,-5.96138,-2.1448,-3.75709,0.48829,-2.79704,2.59852,-2.12058,3.0193,-1.60633,-11.4379
2012-03-07,-3.82507,-0.049892,-9.07476,-4.05569,-2.04444,0.327065,0.184459,-0.646229,-0.073438,-0.420586,0.080399,-1.32292,-4.72949,0.059526,0.256045,-1.45072,4.67109,0.118573,-0.112907,-0.828682,-0.783993,0.378733,0.940716,-4.08991,-2.13088,-0.305739,3.09186,6.2334,0.20628,0.601095,-1.26661,0.405397,-5.37984,-1.0136,1.8916,8.58196,7.09158,-0.873327,-10.0144,2.82891,-0.651944,1.07837,-4.1259,-13.7669
2012-03-08,8.2472,-3.3757,14.7437,17.168,0.265383,0.689088,-0.866782,-2.48095,0.027843,-0.6713,-1.05985,-0.715499,-0.737609,-1.59465,3.24552,0.722945,-0.079518,-1.21891,6.36468,0.944724,3.4805,0.72148,0.04951,-0.930567,-3.75494,1.24508,2.07603,5.52928,1.99002,0.467456,1.23981,2.70436,2.53614,-0.838879,2.35329,1.58699,2.05486,-1.89607,4.84355,0.688913,2.46452,-0.278991,-3.50205,9.11783
2012-03-09,1.26207,1.81757,0.767911,-3.48052,-0.168615,1.06277,-0.026094,0.713759,1.26355,-0.65366,-0.493637,-1.08047,1.84121,-0.53591,0.459494,-1.23881,-0.075867,-2.14201,1.30083,2.34854,0.478446,0.682606,-3.2832,-2.63301,-0.296553,0.338773,-3.78586,-1.44029,0.212704,0.759189,-1.95355,0.506062,-2.55122,-0.473727,4.95671,-2.32098,2.48844,0.354164,6.59694,-0.978492,-1.93002,2.42537,-3.00373,2.64318
2012-03-12,-6.27874,12.4163,3.59356,8.89778,0.075803,-1.53808,0.182776,0.051057,-0.530197,-1.31628,0.867963,-0.473025,4.72949,0.938943,-0.276343,0.852214,-1.61207,3.87348,-0.901246,-3.31571,0.268168,2.89373,0.591264,2.62703,0.34489,3.42989,-2.55731,-0.725062,-4.5585,1.29721,0.145025,4.77284,-3.40884,-1.13085,5.02564,1.43472,-0.54254,-0.060063,1.1148,2.05745,-1.04494,4.0283,-0.599004,1.61626
2012-03-13,3.2393,0.373642,-5.93248,0.70296,-1.1175,-0.296013,1.0714,-0.724979,0.925099,1.73049,-0.563623,0.629215,0.038227,0.108981,1.04115,-1.85896,-0.884512,1.08711,-2.38479,3.73586,-1.68257,3.75388,-1.55095,3.30019,0.359186,-2.69607,0.596383,1.28892,2.10744,-0.659159,-4.02424,-2.08565,2.96274,1.63339,-6.04734,-1.32826,-1.19435,0.352087,2.29859,-1.6235,1.72555,-4.64104,3.63094,-0.629876
2012-03-14,0.285238,8.33699,0.882186,-3.73152,-0.428691,-1.12518,-0.461635,2.48095,-0.102791,0.691638,1.25204,-0.781263,-2.55117,1.59465,0.194123,2.54986,0.453934,-0.370507,-3.61654,3.0779,2.70744,2.3758,0.903012,7.70091,1.78494,-0.961056,0.323953,-2.19583,-1.21879,-2.41,-0.119075,-2.16058,2.48249,0.664668,-3.84633,-8.58196,3.0964,0.543293,-0.505004,-2.08345,-5.93851,7.33369,6.75765,-3.73806
2012-03-15,-0.412664,-3.7912,5.12237,6.19869,-0.300632,-1.07866,-1.10158,-1.351,2.08133,1.35173,-0.05877,2.69631,-4.72949,0.445853,1.01015,-2.10796,2.46177,-0.939362,2.41757,5.21263,-1.61218,-3.75388,4.90806,4.46096,0.879525,0.183559,-0.437724,1.13486,-0.377192,0.279526,3.01471,-2.47489,5.37984,0.623862,-6.90701,-8.58196,-4.1044,0.511746,2.27618,0.73216,-0.091238,-1.41557,0.000772,6.47758
2012-03-16,1.1594,-10.4549,13.913,10.9885,-0.272104,0.721042,-2.31027,-0.328772,1.09344,0.258291,1.01992,-0.486135,2.94607,-0.50107,0.712388,0.503339,0.5585,-4.57516,2.67435,1.42739,-0.037854,-2.09798,4.58944,6.57343,-2.84642,-0.283986,2.34924,6.14665,0.038359,0.604162,4.02424,-2.65821,0.696748,-0.372192,-0.662991,0.844712,-0.019882,-0.576514,1.19296,-0.616738,-0.997459,-3.63147,0.323686,-0.41713
2012-03-19,4.47448,2.03912,3.07936,-6.59766,-0.803218,-0.347984,-0.737883,-1.49066,0.638239,-0.111298,0.359065,0.696503,0.401109,0.158325,-0.196886,5.51292,-2.75204,-2.52624,-4.38799,-3.59634,-4.27886,-0.970423,3.59942,2.60568,2.78048,-0.635489,-0.068416,1.34203,0.445598,0.652593,4.02424,1.78169,5.37984,-0.190486,0.419475,-6.77657,7.09158,-0.719092,3.52096,-9.53288,-4.42824,6.72921,-3.45263,2.85997
